lat,lon,dominant_class,wooded_frac,cleared_frac,water_frac,n_px
37.313573,-86.250389,cleared,0.0,1.0,0.0,584
37.313578,-86.241115,wooded,1.0,0.0,0.0,564
37.313578,-86.240496,wooded,1.0,0.0,0.0,429
37.313578,-86.239878,wooded,1.0,0.0,0.0,508
37.313581,-86.233695,wooded,1.0,0.0,0.0,460
37.313581,-86.232458,wooded,1.0,0.0,0.0,530
37.313584,-86.225039,wooded,1.0,0.0,0.0,527
37.313584,-86.22442,wooded,1.0,0.0,0.0,721
37.313584,-86.223802,wooded,1.0,0.0,0.0,475
37.313587,-86.214527,cleared,0.069,0.931,0.0,506
37.313587,-86.213909,cleared,0.0,1.0,0.0,662
37.313589,-86.1731,cleared,0.0,1.0,0.0,721
37.313578,-86.135383,cleared,0.0,0.962,0.038,555
37.313578,-86.134765,cleared,0.0,0.942,0.058,400
37.313078,-86.253481,cleared,0.0,1.0,0.0,729
37.313079,-86.251007,cleared,0.0,1.0,0.0,552
37.313083,-86.242351,wooded,1.0,0.0,0.0,570
37.313084,-86.239878,wooded,0.997,0.0,0.003,319
37.313085,-86.239259,wooded,1.0,0.0,0.0,357
37.313085,-86.238641,wooded,1.0,0.0,0.0,595
37.313085,-86.237405,cleared,0.492,0.508,0.0,545
37.313086,-86.236786,cleared,0.309,0.691,0.0,622
37.313086,-86.234931,wooded,1.0,0.0,0.0,512
37.313088,-86.23184,wooded,1.0,0.0,0.0,585
37.313088,-86.230603,wooded,1.0,0.0,0.0,509
37.313088,-86.229985,wooded,1.0,0.0,0.0,560
37.313089,-86.228748,wooded,1.0,0.0,0.0,568
37.31309,-86.226275,wooded,1.0,0.0,0.0,535
37.31309,-86.225657,wooded,1.0,0.0,0.0,569
37.31309,-86.225038,wooded,1.0,0.0,0.0,585
37.31309,-86.22442,wooded,1.0,0.0,0.0,656
37.31309,-86.223802,wooded,1.0,0.0,0.0,660
37.313093,-86.213909,cleared,0.0,1.0,0.0,729
37.313093,-86.21329,water,0.0,0.379,0.621,538
37.313095,-86.16939,cleared,0.0,1.0,0.0,622
37.313084,-86.135383,cleared,0.0,1.0,0.0,649
37.313084,-86.134765,cleared,0.0,0.933,0.067,406
37.312589,-86.242351,wooded,1.0,0.0,0.0,627
37.31259,-86.240496,wooded,1.0,0.0,0.0,632
37.312591,-86.239259,wooded,1.0,0.0,0.0,682
37.312591,-86.238641,wooded,1.0,0.0,0.0,580
37.312591,-86.238023,wooded,0.643,0.307,0.05,476
37.312592,-86.237404,cleared,0.0,0.907,0.093,593
37.312592,-86.236786,cleared,0.0,0.958,0.042,620
37.312592,-86.236168,cleared,0.039,0.961,0.0,635
37.312594,-86.231839,cleared,0.257,0.743,0.0,541
37.312594,-86.231221,cleared,0.447,0.553,0.0,552
37.312594,-86.230603,wooded,0.709,0.291,0.0,516
37.312595,-86.228748,cleared,0.38,0.62,0.0,561
37.312595,-86.22813,cleared,0.094,0.906,0.0,534
37.312595,-86.227511,cleared,0.168,0.832,0.0,600
37.312596,-86.226275,wooded,1.0,0.0,0.0,670
37.312596,-86.225038,wooded,1.0,0.0,0.0,704
37.312596,-86.22442,wooded,1.0,0.0,0.0,595
37.312597,-86.223801,wooded,1.0,0.0,0.0,668
37.312597,-86.222565,wooded,1.0,0.0,0.0,624
37.312597,-86.221328,wooded,0.96,0.04,0.0,646
37.312597,-86.22071,wooded,0.993,0.007,0.0,601
37.312599,-86.215145,wooded,0.81,0.19,0.0,490
37.312599,-86.213909,cleared,0.0,0.965,0.035,572
37.312599,-86.21329,water,0.007,0.136,0.857,441
37.312601,-86.169391,cleared,0.0,0.929,0.071,633
37.312591,-86.135384,cleared,0.0,1.0,0.0,729
37.312096,-86.240495,wooded,1.0,0.0,0.0,606
37.312097,-86.239259,wooded,1.0,0.0,0.0,626
37.312097,-86.23864,wooded,1.0,0.0,0.0,632
37.312097,-86.238022,cleared,0.237,0.763,0.0,590
37.312098,-86.237404,cleared,0.0,1.0,0.0,612
37.312098,-86.236786,cleared,0.0,0.981,0.019,669
37.312098,-86.235549,water,0.003,0.174,0.823,368
37.312099,-86.234312,cleared,0.006,0.787,0.207,484
37.312099,-86.233076,cleared,0.0,0.778,0.222,535
37.3121,-86.231221,water,0.0,0.374,0.626,486
37.312101,-86.229984,cleared,0.0,1.0,0.0,677
37.312101,-86.229366,cleared,0.0,1.0,0.0,609
37.312101,-86.228748,cleared,0.0,1.0,0.0,630
37.312101,-86.227511,cleared,0.0,1.0,0.0,607
37.312102,-86.226893,cleared,0.0,1.0,0.0,616
37.312102,-86.226274,cleared,0.008,0.992,0.0,530
37.312102,-86.225656,wooded,0.51,0.49,0.0,490
37.312102,-86.225038,wooded,0.601,0.399,0.0,601
37.312102,-86.22442,wooded,0.703,0.297,0.0,602
37.312103,-86.223801,wooded,0.987,0.013,0.0,606
37.312103,-86.223183,wooded,1.0,0.0,0.0,584
37.312103,-86.222565,wooded,0.958,0.042,0.0,542
37.312103,-86.221946,wooded,0.85,0.15,0.0,667
37.312103,-86.221328,cleared,0.312,0.688,0.0,552
37.312105,-86.214527,wooded,0.7,0.115,0.185,520
37.3121,-86.142185,cleared,0.0,0.99,0.01,600
37.312099,-86.141567,cleared,0.0,0.997,0.003,605
37.312099,-86.140949,cleared,0.0,1.0,0.0,675
37.312099,-86.14033,cleared,0.095,0.905,0.0,651
37.312099,-86.139712,wooded,0.666,0.334,0.0,581
37.312097,-86.135384,cleared,0.087,0.913,0.0,680
37.312096,-86.134766,cleared,0.0,0.998,0.002,641
37.312096,-86.134147,cleared,0.0,0.864,0.136,258
37.311601,-86.242968,wooded,1.0,0.0,0.0,580
37.311602,-86.241732,wooded,1.0,0.0,0.0,714
37.311602,-86.241113,wooded,1.0,0.0,0.0,633
37.311603,-86.239877,wooded,1.0,0.0,0.0,586
37.311603,-86.239258,wooded,1.0,0.0,0.0,534
37.311603,-86.23864,wooded,0.975,0.025,0.0,668
37.311604,-86.238022,cleared,0.011,0.989,0.0,563
37.311604,-86.237404,cleared,0.0,1.0,0.0,650
37.311604,-86.236785,cleared,0.0,1.0,0.0,648
37.311604,-86.236167,water,0.0,0.229,0.771,467
37.311605,-86.235549,cleared,0.0,0.93,0.07,485
37.311605,-86.23493,cleared,0.0,1.0,0.0,596
37.311605,-86.234312,cleared,0.0,1.0,0.0,628
37.311605,-86.233694,cleared,0.0,1.0,0.0,674
37.311606,-86.233075,cleared,0.0,1.0,0.0,621
37.311606,-86.232457,cleared,0.0,1.0,0.0,601
37.311606,-86.231839,cleared,0.0,1.0,0.0,626
37.311607,-86.229984,water,0.0,0.268,0.732,452
37.311607,-86.228747,cleared,0.0,1.0,0.0,690
37.311607,-86.228129,cleared,0.0,1.0,0.0,729
37.311608,-86.227511,cleared,0.0,1.0,0.0,729
37.311608,-86.226892,cleared,0.0,1.0,0.0,729
37.311608,-86.226274,cleared,0.0,1.0,0.0,676
37.311608,-86.225038,cleared,0.0,1.0,0.0,706
37.311609,-86.224419,cleared,0.0,1.0,0.0,729
37.311609,-86.223801,cleared,0.0,1.0,0.0,625
37.311609,-86.223183,cleared,0.0,0.945,0.055,541
37.311609,-86.222564,cleared,0.0,1.0,0.0,717
37.31161,-86.221328,cleared,0.0,1.0,0.0,570
37.31161,-86.22071,cleared,0.0,1.0,0.0,578
37.31161,-86.220091,cleared,0.0,1.0,0.0,635
37.311611,-86.215145,wooded,0.959,0.0,0.041,512
37.311611,-86.213908,cleared,0.0,0.946,0.054,553
37.311606,-86.142186,cleared,0.0,0.993,0.007,718
37.311605,-86.141567,cleared,0.33,0.597,0.073,603
37.311603,-86.135384,cleared,0.039,0.961,0.0,692
37.311603,-86.134766,cleared,0.0,1.0,0.0,729
37.311602,-86.134148,cleared,0.0,0.95,0.05,303
37.311602,-86.13353,cleared,0.0,0.844,0.156,225
37.311108,-86.241113,wooded,1.0,0.0,0.0,588
37.311109,-86.240495,wooded,1.0,0.0,0.0,642
37.31111,-86.238022,cleared,0.111,0.887,0.002,575
37.31111,-86.237403,cleared,0.0,1.0,0.0,677
37.311111,-86.235548,cleared,0.0,1.0,0.0,634
37.311111,-86.23493,cleared,0.0,1.0,0.0,677
37.311111,-86.234312,cleared,0.0,1.0,0.0,512
37.311111,-86.233693,cleared,0.0,1.0,0.0,709
37.311112,-86.233075,cleared,0.0,1.0,0.0,729
37.311112,-86.232457,cleared,0.0,1.0,0.0,729
37.311112,-86.231839,cleared,0.0,1.0,0.0,729
37.311112,-86.23122,cleared,0.156,0.844,0.0,648
37.311113,-86.230602,cleared,0.0,1.0,0.0,638
37.311113,-86.228747,water,0.008,0.266,0.726,485
37.311114,-86.228129,cleared,0.011,0.732,0.258,559
37.311114,-86.227511,cleared,0.0,0.994,0.006,625
37.311114,-86.226892,cleared,0.0,1.0,0.0,701
37.311114,-86.226274,cleared,0.0,1.0,0.0,729
37.311114,-86.225656,cleared,0.0,1.0,0.0,727
37.311115,-86.225037,cleared,0.0,1.0,0.0,618
37.311115,-86.223801,cleared,0.0,1.0,0.0,625
37.311115,-86.223182,cleared,0.0,0.939,0.061,618
37.311115,-86.222564,cleared,0.0,1.0,0.0,629
37.311115,-86.221946,cleared,0.0,1.0,0.0,729
37.311116,-86.221328,cleared,0.0,1.0,0.0,711
37.311116,-86.220709,cleared,0.0,1.0,0.0,511
37.311116,-86.220091,cleared,0.0,1.0,0.0,632
37.311117,-86.215145,water,0.405,0.046,0.549,481
37.311117,-86.214526,cleared,0.0,0.985,0.015,618
37.311118,-86.21329,wooded,1.0,0.0,0.0,360
37.311119,-86.170009,cleared,0.0,1.0,0.0,647
37.311112,-86.142804,cleared,0.265,0.721,0.014,631
37.311112,-86.142186,wooded,0.711,0.224,0.065,588
37.311111,-86.140331,cleared,0.128,0.872,0.0,500
37.311111,-86.139713,cleared,0.116,0.884,0.0,492
37.31111,-86.13724,cleared,0.417,0.481,0.102,412
37.311109,-86.135385,cleared,0.0,0.998,0.002,567
37.311109,-86.134766,cleared,0.0,1.0,0.0,671
37.311108,-86.13353,cleared,0.0,1.0,0.0,721
37.311108,-86.132912,cleared,0.002,0.987,0.011,451
37.310614,-86.241731,wooded,1.0,0.0,0.0,606
37.310615,-86.241113,wooded,1.0,0.0,0.0,542
37.310615,-86.239876,wooded,0.926,0.074,0.0,524
37.310615,-86.239258,cleared,0.105,0.814,0.081,506
37.310616,-86.238639,cleared,0.0,0.957,0.043,695
37.310616,-86.238021,cleared,0.0,0.945,0.055,632
37.310616,-86.237403,cleared,0.0,0.949,0.051,631
37.310617,-86.236166,cleared,0.0,0.727,0.273,484
37.310617,-86.235548,cleared,0.0,1.0,0.0,684
37.310617,-86.234311,cleared,0.0,1.0,0.0,635
37.310618,-86.233693,cleared,0.0,1.0,0.0,729
37.310618,-86.233075,cleared,0.0,1.0,0.0,702
37.310618,-86.231838,cleared,0.0,1.0,0.0,593
37.310619,-86.23122,wooded,0.986,0.014,0.0,579
37.310619,-86.230602,wooded,0.951,0.049,0.0,589
37.310619,-86.229365,wooded,1.0,0.0,0.0,560
37.31062,-86.22751,water,0.0,0.266,0.734,531
37.31062,-86.226892,cleared,0.0,0.75,0.25,543
37.31062,-86.226274,cleared,0.0,1.0,0.0,653
37.310621,-86.225655,cleared,0.0,1.0,0.0,729
37.310621,-86.225037,cleared,0.0,1.0,0.0,729
37.310621,-86.224419,cleared,0.0,1.0,0.0,658
37.310621,-86.223801,cleared,0.0,1.0,0.0,678
37.310621,-86.223182,cleared,0.0,0.949,0.051,650
37.310621,-86.222564,cleared,0.0,1.0,0.0,628
37.310622,-86.221946,cleared,0.0,1.0,0.0,728
37.310622,-86.221327,cleared,0.0,1.0,0.0,729
37.310622,-86.220709,cleared,0.0,1.0,0.0,620
37.310622,-86.220091,cleared,0.0,1.0,0.0,602
37.310622,-86.218854,cleared,0.466,0.534,0.0,459
37.310623,-86.218236,cleared,0.092,0.908,0.0,552
37.310623,-86.217618,cleared,0.255,0.745,0.0,517
37.310623,-86.215763,cleared,0.209,0.733,0.057,559
37.310624,-86.214526,cleared,0.29,0.71,0.0,644
37.310618,-86.143423,wooded,0.777,0.223,0.0,542
37.310618,-86.141568,cleared,0.0,1.0,0.0,581
37.310617,-86.14095,cleared,0.165,0.835,0.0,514
37.310616,-86.13724,cleared,0.0,1.0,0.0,654
37.310616,-86.136622,cleared,0.0,1.0,0.0,413
37.310615,-86.136003,cleared,0.0,0.954,0.046,394
37.310121,-86.240494,wooded,0.744,0.254,0.002,544
37.310121,-86.239257,cleared,0.226,0.759,0.015,477
37.310122,-86.238639,cleared,0.0,1.0,0.0,587
37.310122,-86.237403,cleared,0.0,1.0,0.0,729
37.310123,-86.235548,cleared,0.0,1.0,0.0,558
37.310124,-86.234311,cleared,0.0,1.0,0.0,723
37.310124,-86.233075,cleared,0.311,0.689,0.0,604
37.310124,-86.231838,cleared,0.097,0.903,0.0,351
37.310125,-86.230601,cleared,0.35,0.65,0.0,363
37.310125,-86.229983,cleared,0.112,0.888,0.0,491
37.310125,-86.229365,wooded,1.0,0.0,0.0,561
37.310126,-86.228747,wooded,1.0,0.0,0.0,589
37.310126,-86.228128,wooded,0.996,0.004,0.0,526
37.310127,-86.224419,cleared,0.0,1.0,0.0,680
37.310127,-86.2238,cleared,0.0,1.0,0.0,729
37.310127,-86.223182,cleared,0.0,0.945,0.055,622
37.310128,-86.222564,cleared,0.0,1.0,0.0,694
37.310128,-86.221945,cleared,0.0,1.0,0.0,606
37.310128,-86.221327,cleared,0.0,1.0,0.0,593
37.310128,-86.220709,cleared,0.0,1.0,0.0,710
37.310128,-86.220091,cleared,0.0,1.0,0.0,683
37.310128,-86.219472,cleared,0.0,1.0,0.0,703
37.310129,-86.218854,cleared,0.0,1.0,0.0,707
37.310129,-86.218236,cleared,0.0,1.0,0.0,625
37.310129,-86.217617,cleared,0.0,1.0,0.0,636
37.310129,-86.216999,cleared,0.0,1.0,0.0,727
37.310129,-86.216381,cleared,0.0,1.0,0.0,704
37.31013,-86.215144,cleared,0.185,0.784,0.031,579
37.310125,-86.144041,wooded,0.864,0.136,0.0,580
37.310123,-86.139095,cleared,0.0,1.0,0.0,612
37.310123,-86.138477,cleared,0.0,1.0,0.0,587
37.310122,-86.136622,cleared,0.0,1.0,0.0,712
37.310119,-86.131057,cleared,0.0,0.945,0.055,544
37.310119,-86.130439,cleared,0.088,0.912,0.0,543
37.310119,-86.129821,wooded,0.643,0.357,0.0,510
37.309627,-86.241112,wooded,1.0,0.0,0.0,549
37.309627,-86.240494,wooded,0.982,0.018,0.0,628
37.309628,-86.239257,cleared,0.418,0.582,0.0,517
37.309628,-86.238639,cleared,0.0,1.0,0.0,607
37.309628,-86.237402,cleared,0.0,1.0,0.0,729
37.309629,-86.236784,cleared,0.0,0.803,0.197,604
37.309629,-86.235547,cleared,0.0,1.0,0.0,553
37.309629,-86.234929,cleared,0.0,1.0,0.0,714
37.30963,-86.234311,cleared,0.0,1.0,0.0,729
37.30963,-86.233074,cleared,0.0,1.0,0.0,587
37.30963,-86.232456,cleared,0.376,0.624,0.0,641
37.309632,-86.228128,wooded,1.0,0.0,0.0,611
37.309633,-86.2238,water,0.004,0.213,0.783,474
37.309634,-86.221327,water,0.0,0.493,0.507,430
37.309634,-86.220709,water,0.0,0.411,0.589,491
37.309635,-86.219472,water,0.0,0.28,0.72,535
37.309635,-86.216999,cleared,0.0,0.868,0.132,523
37.309631,-86.14466,wooded,1.0,0.0,0.0,611
37.30963,-86.142187,cleared,0.0,1.0,0.0,499
37.309625,-86.129821,cleared,0.132,0.828,0.04,606
37.309625,-86.129203,cleared,0.117,0.883,0.0,598
37.309132,-86.242966,wooded,0.543,0.404,0.053,416
37.309132,-86.242348,cleared,0.46,0.522,0.018,506
37.309133,-86.24173,wooded,0.929,0.071,0.0,553
37.309133,-86.239875,wooded,0.769,0.231,0.0,493
37.309134,-86.239257,cleared,0.06,0.94,0.0,598
37.309135,-86.237402,cleared,0.33,0.67,0.0,630
37.309135,-86.235547,cleared,0.0,1.0,0.0,608
37.309136,-86.234929,cleared,0.0,1.0,0.0,729
37.309136,-86.234311,cleared,0.0,1.0,0.0,729
37.309136,-86.233692,cleared,0.0,1.0,0.0,622
37.309136,-86.233074,cleared,0.0,1.0,0.0,685
37.309137,-86.232456,cleared,0.0,1.0,0.0,580
37.309139,-86.225655,wooded,1.0,0.0,0.0,445
37.309141,-86.22009,wooded,0.948,0.041,0.011,368
37.30913,-86.128585,cleared,0.0,0.939,0.061,293
37.308638,-86.243584,wooded,0.913,0.082,0.005,427
37.308638,-86.242966,wooded,0.825,0.175,0.0,526
37.30864,-86.23802,wooded,1.0,0.0,0.0,510
37.308641,-86.236783,cleared,0.334,0.64,0.025,356
37.308642,-86.234929,cleared,0.0,1.0,0.0,729
37.308642,-86.23431,cleared,0.0,1.0,0.0,729
37.308642,-86.233692,cleared,0.0,1.0,0.0,652
37.308643,-86.232455,cleared,0.0,1.0,0.0,675
37.308646,-86.221945,wooded,0.785,0.215,0.0,461
37.308644,-86.145279,wooded,1.0,0.0,0.0,554
37.308637,-86.128585,cleared,0.105,0.861,0.034,411
37.308147,-86.23802,wooded,1.0,0.0,0.0,518
37.308148,-86.233692,cleared,0.0,1.0,0.0,703
37.308149,-86.233073,cleared,0.0,1.0,0.0,729
37.308149,-86.231837,cleared,0.0,1.0,0.0,702
37.30815,-86.2306,wooded,1.0,0.0,0.0,583
37.30815,-86.229982,wooded,1.0,0.0,0.0,533
37.308151,-86.226891,cleared,0.011,0.989,0.0,354
37.307654,-86.23431,cleared,0.0,0.984,0.016,575
37.307655,-86.233073,cleared,0.0,1.0,0.0,729
37.307655,-86.232455,cleared,0.0,1.0,0.0,726
37.307655,-86.231837,cleared,0.0,1.0,0.0,614
37.307655,-86.231218,wooded,0.812,0.188,0.0,659
37.307657,-86.228127,cleared,0.0,1.0,0.0,523
37.307657,-86.227509,cleared,0.231,0.769,0.0,359
37.307656,-86.145898,cleared,0.43,0.57,0.0,593
37.307648,-86.12735,cleared,0.0,1.0,0.0,376
37.30716,-86.234309,water,0.07,0.149,0.781,470
37.307161,-86.233691,cleared,0.0,0.83,0.17,453
37.307161,-86.233073,cleared,0.0,1.0,0.0,608
37.307161,-86.232455,cleared,0.0,1.0,0.0,708
37.307162,-86.231218,cleared,0.131,0.869,0.0,596
37.307164,-86.223181,wooded,1.0,0.0,0.0,514
37.307164,-86.222562,wooded,1.0,0.0,0.0,566
37.307165,-86.221326,cleared,0.0,1.0,0.0,681
37.307162,-86.145898,cleared,0.292,0.708,0.0,600
37.307153,-86.125495,cleared,0.0,0.931,0.069,568
37.306665,-86.238019,wooded,1.0,0.0,0.0,506
37.306665,-86.2374,wooded,1.0,0.0,0.0,492
37.306667,-86.232454,cleared,0.0,0.966,0.034,474
37.306667,-86.231836,cleared,0.0,1.0,0.0,605
37.306668,-86.231218,cleared,0.0,1.0,0.0,525
37.306668,-86.229363,wooded,1.0,0.0,0.0,512
37.30667,-86.22318,wooded,1.0,0.0,0.0,497
37.306671,-86.220089,wooded,0.739,0.261,0.0,425
37.306672,-86.216998,wooded,1.0,0.0,0.0,551
37.30666,-86.126732,cleared,0.005,0.995,0.0,567
37.30666,-86.126114,cleared,0.0,1.0,0.0,622
37.306174,-86.231217,cleared,0.0,1.0,0.0,604
37.306174,-86.230599,cleared,0.006,0.994,0.0,667
37.306175,-86.229363,wooded,0.725,0.275,0.0,418
37.306175,-86.228126,wooded,1.0,0.0,0.0,563
37.306177,-86.22318,wooded,1.0,0.0,0.0,547
37.306177,-86.222562,wooded,1.0,0.0,0.0,591
37.306177,-86.221944,wooded,1.0,0.0,0.0,590
37.306177,-86.221325,wooded,1.0,0.0,0.0,635
37.306177,-86.220707,wooded,0.849,0.151,0.0,516
37.306178,-86.218234,wooded,0.921,0.079,0.0,517
37.306178,-86.217616,wooded,0.996,0.004,0.0,453
37.306175,-86.146517,wooded,0.622,0.378,0.0,590
37.305678,-86.2374,wooded,1.0,0.0,0.0,614
37.305679,-86.233072,wooded,1.0,0.0,0.0,492
37.30568,-86.231217,water,0.129,0.131,0.741,459
37.30568,-86.229981,cleared,0.0,0.986,0.014,644
37.305681,-86.229362,cleared,0.0,1.0,0.0,669
37.305681,-86.228744,cleared,0.325,0.675,0.0,418
37.305681,-86.228126,wooded,1.0,0.0,0.0,489
37.305682,-86.225035,cleared,0.34,0.66,0.0,524
37.305683,-86.221943,cleared,0.149,0.851,0.0,517
37.305683,-86.220707,cleared,0.002,0.998,0.0,471
37.305684,-86.218234,cleared,0.253,0.747,0.0,558
37.305684,-86.216997,cleared,0.24,0.76,0.0,534
37.305681,-86.146517,wooded,0.504,0.462,0.035,546
37.305681,-86.145899,cleared,0.233,0.767,0.0,566
37.305185,-86.233072,wooded,1.0,0.0,0.0,532
37.305186,-86.232453,wooded,1.0,0.0,0.0,670
37.305186,-86.231217,cleared,0.19,0.81,0.0,405
37.305187,-86.22998,water,0.0,0.263,0.737,448
37.305188,-86.225653,cleared,0.0,1.0,0.0,558
37.305188,-86.225034,cleared,0.0,1.0,0.0,514
37.305188,-86.224416,cleared,0.0,1.0,0.0,579
37.305189,-86.22318,wooded,0.585,0.415,0.0,427
37.305189,-86.222561,cleared,0.028,0.972,0.0,644
37.305189,-86.221943,cleared,0.0,1.0,0.0,595
37.30519,-86.218234,cleared,0.0,0.536,0.464,550
37.30519,-86.217615,cleared,0.002,0.651,0.347,501
37.305191,-86.216997,cleared,0.0,0.998,0.002,624
37.305191,-86.216379,cleared,0.0,1.0,0.0,696
37.305187,-86.145899,wooded,0.561,0.404,0.035,579
37.304692,-86.231217,cleared,0.059,0.941,0.0,700
37.304693,-86.22998,cleared,0.002,0.998,0.0,613
37.304693,-86.228744,water,0.0,0.293,0.707,451
37.304694,-86.227507,wooded,0.733,0.267,0.0,303
37.304694,-86.226889,cleared,0.078,0.922,0.0,565
37.304694,-86.225652,cleared,0.0,1.0,0.0,729
37.304694,-86.225034,cleared,0.0,1.0,0.0,601
37.304695,-86.223798,cleared,0.0,1.0,0.0,557
37.304695,-86.223179,cleared,0.0,1.0,0.0,701
37.304696,-86.220706,cleared,0.0,1.0,0.0,626
37.304696,-86.21947,cleared,0.156,0.425,0.418,557
37.304696,-86.218852,wooded,0.702,0.019,0.279,523
37.304696,-86.218234,wooded,0.968,0.0,0.032,507
37.304697,-86.216997,water,0.206,0.09,0.704,544
37.304697,-86.216379,water,0.002,0.384,0.614,555
37.304692,-86.143426,cleared,0.487,0.513,0.0,476
37.304198,-86.231216,wooded,0.822,0.178,0.0,573
37.304199,-86.22998,wooded,0.895,0.105,0.0,515
37.304199,-86.229362,cleared,0.071,0.929,0.0,592
37.304199,-86.228743,cleared,0.0,1.0,0.0,638
37.304199,-86.228125,water,0.0,0.479,0.521,495
37.3042,-86.22627,cleared,0.0,1.0,0.0,674
37.304201,-86.225034,cleared,0.0,1.0,0.0,667
37.304201,-86.223797,cleared,0.0,1.0,0.0,624
37.304201,-86.223179,cleared,0.0,1.0,0.0,624
37.304201,-86.222561,cleared,0.0,1.0,0.0,658
37.304201,-86.221943,cleared,0.0,1.0,0.0,657
37.304202,-86.221324,cleared,0.0,1.0,0.0,677
37.304202,-86.220088,water,0.301,0.182,0.517,505
37.304202,-86.218852,wooded,1.0,0.0,0.0,523
37.304203,-86.217615,wooded,1.0,0.0,0.0,530
37.304203,-86.21576,water,0.003,0.421,0.576,580
37.304198,-86.142808,cleared,0.343,0.584,0.073,565
37.303705,-86.22998,wooded,1.0,0.0,0.0,565
37.303705,-86.229361,wooded,0.957,0.043,0.0,553
37.303706,-86.228125,cleared,0.0,1.0,0.0,669
37.303707,-86.225034,cleared,0.0,1.0,0.0,622
37.303707,-86.224415,cleared,0.0,1.0,0.0,665
37.303707,-86.222561,cleared,0.0,1.0,0.0,660
37.303708,-86.221943,cleared,0.0,1.0,0.0,697
37.303708,-86.221324,cleared,0.002,0.688,0.31,558
37.303708,-86.220706,wooded,0.512,0.077,0.41,480
37.303708,-86.21947,wooded,0.918,0.082,0.0,515
37.303708,-86.218851,cleared,0.37,0.63,0.0,508
37.303709,-86.218233,cleared,0.186,0.814,0.0,485
37.303709,-86.217615,cleared,0.012,0.988,0.0,483
37.303709,-86.21576,cleared,0.0,1.0,0.0,655
37.303709,-86.215142,cleared,0.0,0.833,0.167,603
37.303703,-86.140954,cleared,0.0,0.981,0.019,687
37.303703,-86.140336,cleared,0.0,0.924,0.076,621
37.303703,-86.139099,cleared,0.0,1.0,0.0,581
37.303212,-86.228125,cleared,0.038,0.962,0.0,659
37.303212,-86.227506,cleared,0.0,1.0,0.0,677
37.303213,-86.225033,cleared,0.0,1.0,0.0,615
37.303213,-86.223797,cleared,0.0,1.0,0.0,611
37.303213,-86.223179,cleared,0.0,1.0,0.0,724
37.303214,-86.221942,water,0.02,0.477,0.503,499
37.303215,-86.21576,cleared,0.0,1.0,0.0,646
37.303216,-86.215142,cleared,0.0,1.0,0.0,638
37.303216,-86.213905,wooded,1.0,0.0,0.0,395
37.302718,-86.227506,cleared,0.053,0.947,0.0,647
37.302718,-86.226888,cleared,0.0,1.0,0.0,688
37.302719,-86.225651,cleared,0.0,0.54,0.46,480
37.302719,-86.225033,cleared,0.0,1.0,0.0,703
37.302719,-86.224415,cleared,0.0,1.0,0.0,707
37.302719,-86.223797,cleared,0.0,0.978,0.022,587
37.30272,-86.223179,cleared,0.011,0.581,0.407,523
37.30272,-86.22256,water,0.292,0.195,0.513,476
37.302721,-86.216378,cleared,0.0,1.0,0.0,514
37.302722,-86.215142,cleared,0.0,1.0,0.0,722
37.302722,-86.214523,cleared,0.075,0.473,0.453,510
37.302225,-86.226269,cleared,0.183,0.817,0.0,547
37.302225,-86.225033,water,0.055,0.295,0.65,403
37.302225,-86.224415,water,0.016,0.387,0.596,431
37.302225,-86.223796,water,0.108,0.164,0.728,452
37.302228,-86.21576,cleared,0.0,1.0,0.0,559
37.302228,-86.215141,cleared,0.0,1.0,0.0,722
37.301734,-86.215141,cleared,0.0,1.0,0.0,729
37.301734,-86.213287,wooded,1.0,0.0,0.0,459
37.30124,-86.216377,wooded,0.632,0.368,0.0,622
37.30124,-86.215141,cleared,0.0,1.0,0.0,729
37.301241,-86.212668,wooded,1.0,0.0,0.0,507
37.300746,-86.216377,wooded,0.882,0.118,0.0,570
37.300746,-86.214523,water,0.044,0.225,0.731,542
37.300747,-86.212668,wooded,0.864,0.136,0.0,581
37.300252,-86.216377,wooded,0.884,0.116,0.0,541
37.300252,-86.215759,cleared,0.241,0.759,0.0,667
37.299758,-86.216995,wooded,0.712,0.288,0.0,479
37.299758,-86.21514,water,0.0,0.48,0.52,613
37.299759,-86.214522,cleared,0.05,0.95,0.0,605
37.299264,-86.218231,cleared,0.348,0.652,0.0,564
37.299264,-86.217613,cleared,0.01,0.99,0.0,631
37.299264,-86.216377,cleared,0.086,0.914,0.0,594
37.299265,-86.21514,cleared,0.0,0.628,0.372,616
37.299265,-86.214522,cleared,0.367,0.633,0.0,591
37.29877,-86.217613,wooded,0.905,0.095,0.0,482
37.29877,-86.216995,wooded,0.927,0.073,0.0,519
37.298276,-86.217613,wooded,0.842,0.158,0.0,501
37.298276,-86.216995,cleared,0.395,0.605,0.0,565
37.298277,-86.216376,cleared,0.0,1.0,0.0,729
37.298277,-86.215758,water,0.0,0.324,0.676,581
37.298277,-86.21514,cleared,0.174,0.699,0.127,408
37.297783,-86.216994,cleared,0.053,0.947,0.0,685
37.297783,-86.215758,water,0.11,0.152,0.738,492
37.297285,-86.229976,wooded,0.429,0.18,0.392,378
37.297285,-86.229358,cleared,0.175,0.433,0.392,423
37.297285,-86.22874,water,0.152,0.188,0.66,303
37.297289,-86.217612,cleared,0.315,0.685,0.0,489
